260330,Flockers,Team17 Digital Ltd,Action;Indie;Strategy,Lemmings;Indie;Strategy
260380,Ninja Cats vs Samurai Dogs,Eutechnyx,Indie;Strategy,Strategy;Indie;Tower Defense
260410,Get Off My Lawn!,Digital Leisure Inc.,Casual;Free to Play;Indie,Free to Play;Casual;Indie
260430,The Four Kings Casino and Slots,Digital Leisure Inc.,Casual;Free to Play;Massively Multiplayer;Simulation,Massively Multiplayer;Free to Play;Casual
260530,So Many Me,Extend Studio,Action;Indie;Strategy,Indie;Action;Strategy
260550,Haunted,dtp Entertainment,Adventure;Casual,Adventure;Casual;Point & Click
260570,Gray Matter,WizarBox Production,Adventure;Casual,Adventure;Point & Click;Female Protagonist
260650,Cold War,Mindware Studios,Action,Action;Stealth;Cold War
260690,Dark Fall: The Journal,Darkling Room,Adventure,Adventure;Point & Click;Horror
260710,Dark Fall 2: Lights Out,Darkling Room,Adventure,Adventure;Point & Click;Horror
260730,Desperados: Wanted Dead or Alive,Spellbound,Action;Strategy,Strategy;Western;Tactical
260750,Neighbours from Hell Compilation,JoWooD Vienna,Adventure;Casual,Comedy;Casual;Adventure
260790,1001 Spikes,"Nicalis, Inc.",Action;Adventure;Indie,Platformer;Indie;Action
260930,Emergency 2014,Sixteen Tons Entertainment,Simulation,Simulation;Strategy;RTS
261110,Killer is Dead - Nightmare Edition,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,Action,Action;Hack and Slash;Surreal
261180,Lethal League,Team Reptile,Action;Indie;Sports,Fighting;Local Multiplayer;2D Fighter
261350,Steam Bandits: Outpost,Iocaine Studios,Adventure;Casual;Indie;RPG;Early Access,Early Access;RPG;Adventure
261470,Distant Worlds: Universe,Code Force,Simulation;Strategy,Strategy;4X;Space
261490,Bedlam,RedBedlam,Action;Indie,Action;Indie;FPS
261510,Tesla Effect: A Tex Murphy Adventure,Big Finish Games,Adventure;Indie,Adventure;FMV;Detective
261530,Lifeless Planet Premier Edition,Stage 2 Studios,Action;Adventure;Indie,Walking Simulator;Adventure;Atmospheric
261640,Borderlands: The Pre-Sequel,2K Australia;Gearbox Software;Aspyr (Mac);Aspyr (Linux),Action;RPG,Co-op;Action;FPS
261680,Journal,Locked Door Puzzle,Adventure;Indie,Indie;Adventure;Female Protagonist
261700,Eryi's Action,Xtal Sword,Action;Indie,Platformer;Indie;Anime
261720,Holy Avatar vs. Maidens of the Dead,Silent Dreams,Adventure;Casual;Indie;RPG;Strategy,RPG;Indie;Casual
261740,Humans Must Answer,Sumom Games,Action;Indie,Indie;Action;Shoot 'Em Up
261760,Lichdom: Battlemage,Xaviant,Action;Indie;RPG,Magic;RPG;Action
261880,Corporate Lifestyle Simulator,DolphinBarn,Action;Casual;Indie,Indie;Action;Zombies
261900,The Real Texas,Kitty Lambda Games Inc.,Action;Adventure;Indie;RPG,RPG;Indie;Adventure
261920,Catzilla 4K - Advanced,ALLPlayer Group Ltd.,Utilities,Benchmark;Utilities;Cats
261940,The Mysterious Cities of Gold,Neko Entertainment,Adventure;Casual;Indie,Adventure;Casual;Indie
261960,Cube & Star: An Arbitrary Love,Doppler Interactive,Adventure;Casual;Indie,Indie;Casual;Adventure
262000,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Phoenix Online Studios;Pinkerton Road Studio,Adventure,Adventure;Point & Click;Mystery
262060,Darkest Dungeon,Red Hook Studios,Indie;RPG;Strategy,Turn-Based Combat;RPG;Dungeon Crawler
262080,Iron Soul,BluBee Games,Action;Indie,Action;Indie;Sci-fi
262100,Trench Run,Transhuman Design,Action;Casual;Indie,Action;Casual;Indie
262120,Toy Soldiers: Complete,Signal Studios;Krome Studios,Action;Casual;Indie;Simulation;Strategy,Tower Defense;Action;Strategy
262150,Vanguard Princess,Tomoaki Sugeno,Sexual Content;Action;Casual;Indie,Anime;Fighting;2D Fighter
262190,Zombeer,Moonbite Games;PadaOne Games,Action;Indie,Action;Indie;Nudity
262210,Last Knight: Rogue Rider Edition,Toco Games,Action;Adventure;Casual;Indie,Action;Adventure;Indie
262240,SUGURI,Orange_Juice,Action;Indie,Anime;Bullet Hell;Action
262260,Jets'n'Guns Gold,Rake in Grass,Action;Indie,Shoot 'Em Up;Great Soundtrack;Action
262280,Dungeons 2,Realmforge Studios,RPG;Simulation;Strategy,Strategy;RPG;Management
262300,Tsukumogami,TORaIKI,Adventure;Indie;RPG,RPG;Indie;Adventure
262390,Cloudbuilt,Coilworks,Action;Indie,Platformer;Parkour;Female Protagonist
262410,World of Guns: Gun Disassembly,Noble Empire Corp.,Free to Play;Indie;Simulation,Free to Play;Simulation;Shooter
262450,Dead Man's Draw,Stardock Entertainment,Casual;Indie;Strategy,Strategy;Casual;Indie
262470,Rollers of the Realm,Phantom Compass,Action;Adventure;Casual;Indie;RPG,Pinball;RPG;Puzzle
262490,Manga Maker Comipo,ComiPo! LLP,Animation & Modeling;Design & Illustration;Web Publishing,Anime;Design & Illustration;Animation & Modeling
262510,CRIMSON ROOM DECADE,Dream Holdings;TAKAGISM Inc.,Adventure;Indie,Adventure;Indie;Horror
262550,Gunman Clive,Hörberg Productions,Action;Indie,Indie;Action;Western
262590,Chuck's Challenge 3D,Niffler Ltd.,Indie,Puzzle;Indie;Sokoban
262610,Liquid Rhythm,WaveDNA,Audio Production,Audio Production;Music;Software
262630,Tom vs. The Armies of Hell,Darkmire Entertainment,Action;Adventure;Indie,Action;Adventure;Indie
262690,Little Racers STREET,Milkstone Studios,Casual;Indie;Racing,Racing;Indie;Casual
262750,GoD Factory: Wingmen,Nine Dots Studio,Action;Indie;Simulation;Strategy,Space;Action;Simulation
262770,Freedom Fall,Stirfire Studios,Action;Adventure;Indie,Indie;Action;Platformer
262790,Our Darker Purpose,Avidly Wild Games,Action;Indie;RPG,Rogue-like;Indie;Action
262810,Super Turbo Demon Busters!,HeroCraft,Adventure;Indie,Pixel Graphics;Indie;Adventure
262830,Crimsonland,10tons Ltd,Action;Indie;RPG,Action;Shooter;Top-Down
262850,The Journey Down: Chapter Two,SkyGoblin,Adventure;Indie,Adventure;Indie;Point & Click
262870,Recovery Search & Rescue Simulation,Excalibur Publishing,Simulation,Simulation
262900,Smooth Operators,Heydeck Games,Casual;Indie;Simulation;Strategy,Simulation;Strategy;Casual
262920,Super Chain Crusher Horizon,"Mindware Co.,Ltd.",Action;Indie,Shoot 'Em Up;Arcade;2D
262940,Broken Sword 5 - the Serpent's Curse,Revolution Software Ltd,Adventure,Adventure;Point & Click;Singleplayer
262960,Castle In The Darkness,"Matt Kap;Nicalis, Inc.",Action;Adventure;Indie;RPG,Metroidvania;Indie;Platformer
262980,C-RUSH,Artnumeris,Action;Indie,Indie;Shoot 'Em Up;Action
263020,STARWHAL,Breakfall,Action;Casual;Indie;Sports,Indie;Local Multiplayer;Funny
263040,Bot Colony,North Side,Adventure;Casual;Indie;RPG;Simulation;Strategy;Early Access,Early Access;Robots;Voice Control
263060,Blockstorm,GhostShark,Action;Indie,Action;FPS;Multiplayer
263080,Pixel Boy and the Ever Expanding Dungeon,Giant Box Games,Action;Indie;RPG,Action;RPG;Indie
263100,9.03m,Space Budgie,Indie,Indie;Short;Walking Simulator
263120,Ludwig,ovos,Adventure;Indie;Simulation,Adventure;Indie;Simulation
263140,Postmortem: One Must Die (Extended Cut),Unbound Creations,Adventure;Indie;RPG,Adventure;RPG;Indie
263180,Squirt's Adventure,The Dept of Silly Stuff,Adventure;Casual;Indie,Casual;Family Friendly;Education
263200,Signs of Life,Sweet Dog Studios,Action;Adventure;Casual;Indie;RPG;Early Access,Early Access;Sandbox;Survival
263280,Spintires: The Original Game,Oovee Game Studios,Adventure;Casual;Indie;Racing;Simulation,Simulation;Offroad;Physics
263300,BlazBlue: Calamity Trigger,Arc System Works,Action,Fighting;Anime;2D Fighter
263320,Saturday Morning RPG,Mighty Rabbit Studios,Indie;RPG,RPG;Indie;Turn-Based
263340,Continue?9876543210,Jason Oda,Action;Adventure;Indie,Indie;Adventure;Action
263360,3089 -- Futuristic Action RPG,Phr00t's Software,Action;Indie;RPG,RPG;Indie;Action
263380,Driftmoon,Ville Mönkkönen;Anne Mönkkönen,Adventure;Indie;RPG,RPG;Adventure;Indie
263400,War of the Human Tanks,Yakiniku Banzai,Adventure;Indie;Strategy,Anime;Strategy;Indie
263420,Probably Archery,South East Games,Action;Casual;Indie;Sports,Intentionally Awkward Controls;Indie;Sports
263460,Girls Like Robots,Popcannibal,Adventure;Casual;Indie,Casual;Puzzle;Indie
263480,Final Rush,Strike Games,Action;Indie,Indie;Action;FPS
263500,Dragons and Titans,Wyrmbyte,Action;Adventure;Free to Play;Indie;RPG,Free to Play;Dragons;MOBA
263520,Enola,The Domaginarium,Adventure;Casual;Indie,Adventure;Indie;Female Protagonist
263540,Villagers and Heroes,Mad Otter Games,Free to Play;Indie;Massively Multiplayer;RPG,Free to Play;Massively Multiplayer;RPG
263560,Paper Sorcerer,Ultra Runaway Games,Adventure;Indie;RPG,RPG;Indie;Dungeon Crawler
263600,EF-12: Fighting Game Maker,"QUAD ARROW Co.,Ltd.",Animation & Modeling;Design & Illustration;Utilities,Animation & Modeling;Utilities;Design & Illustration
263620,Mitsurugi Kamui Hikae,Zenith Blue,Action;Indie,Anime;Hack and Slash;Female Protagonist
263640,CDF Ghostship,MadAboutGamesStudios,Gore;Action;Adventure;Indie,Action;Adventure;Indie
263680,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,Semaphore,Action;Adventure;Indie,Adventure;Action;Indie
263700,Muffin Knight,Angry Mob Games,Action;Adventure;Casual;Indie,Indie;Action;Adventure
263720,Brawlout,Angry Mob Games,Action;Casual;Indie,Fighting;Action;Multiplayer
263740,FootLOL: Epic Fail League,Lion's Shade,Action;Indie;RPG;Sports,Sports;Indie;Soccer
263760,Turbo Dismount,Secret Exit Ltd.,Action;Indie;Simulation,Funny;Simulation;Physics
263800,Spaceforce Constellations,Dreamatrix,Strategy,Strategy
263820,EvilQuest,Chaosoft Games,Action;Adventure;Indie;RPG,RPG;Indie;Adventure
263860,SPACECOM,Flow Combine,Indie;Strategy,Strategy;Indie;Space
263880,Aqua Kitty - Milk Mine Defender,TIKIPOD;Electric Cafe,Action;Indie,Indie;Action;Shoot 'Em Up
263920,Zombie Grinder,TwinDrills,Action;Adventure;Indie;RPG;Early Access,Early Access;Action;Adventure
263940,Red Baron Pack,Mad Otter Games,Simulation,Simulation;World War I;Flight
263960,Wyv and Keep: The Temple of the Lost Idol,A Jolly Corpse,Action;Adventure;Indie,Action;Indie;Adventure
263980,Out There Somewhere,MiniBoss,Action;Adventure;Indie,Platformer;Pixel Graphics;Indie
264000,Son of Nor,stillalive studios,Action;Adventure;Indie,PvP;Action;Magic
264020,Geekbench 3,Primate Labs Inc.,Utilities,Utilities;Benchmark;Software
264060,Full Bore,Whole Hog Games,Adventure;Casual;Indie,Indie;Adventure;Puzzle
264080,Vangers,K-D Lab,Action;Adventure;Indie;Racing,Racing;Action;Adventure
264120,Victory: The Age of Racing,Vae Victis Games,Free to Play;Indie;Racing;Simulation;Sports,Racing;Free to Play;Multiplayer
264160,WazHack,Waz,Action;Indie;RPG;Strategy,Rogue-like;RPG;Indie
264200,One Finger Death Punch,Silver Dollar Games,Action;Casual;Indie,Action;Fast-Paced;Indie
264220,Mr. Bree+,TawStudio Entertainment,Action;Adventure;Indie,Indie;Adventure;Action
264240,CONSORTIUM,Interdimensional Games Inc,Action;Adventure;Indie;RPG,RPG;Sci-fi;Adventure
264260,Global Outbreak: Doomsday Edition,ShortRound Games,Violent;Action;Indie;Strategy,Strategy;Action;Indie
264280,99 Levels To Hell,Zaxis Games;B-evil,Action;Indie,Rogue-like;Indie;Platformer
264300,Guns n Zombies,Krealit,Action;Adventure;Indie;RPG,Action;Zombies;RPG
264320,Captain Morgane and the Golden Turtle,WizarBox,Adventure;Casual,Adventure;Casual;Point & Click
264340,Major Mayhem,Rocket Jump,Action;Adventure;Casual;Indie,Action;Indie;Casual
264380,Narcissu 1st & 2nd,stage-nana,Indie,Visual Novel;Anime;Free to Play
264400,Jacob Jones and the Bigfoot Mystery : Episode 1,Lucid Games Ltd,Adventure,Adventure;Puzzle
264440,Children of Liberty,Lantana Games,Action;Indie;Early Access,Early Access;Indie;Action
264460,A-Men,Bloober Team SA,Action;Adventure;Indie,Action;Indie;Adventure
264480,BlackSoul: Extended Edition,XeniosVision,Action;Adventure;Indie,Action;Adventure;Indie
264520,Moebius: Empire Rising,Phoenix Online Studios,Adventure;Indie,Adventure;Point & Click;Indie
264540,Platformines,Magiko Gaming,Action;Indie,Action;Platformer;Indie
264560,Quest for Infamy,Infamous Quests,Adventure;Indie;RPG,Indie;Adventure;RPG
264580,Lost Civilization,Icarus Games,Adventure;Casual,Adventure;Casual;Hidden Object
264710,Subnautica,Unknown Worlds Entertainment,Adventure;Indie,Survival;Open World;Exploration
264730,Deadly 30,Ignatus Zuk and Gonzalo Villagomez,Action;Indie,Action;Indie;Zombies
265000,FORCED SHOWDOWN,BetaDwarf,Action;Indie;RPG;Strategy,Indie;Action;RPG
265120,Meridian: New World,Elder Games,Indie;Strategy,Strategy;RTS;Indie
265170,Acceleration of SUGURI X-Edition HD,Orange_Juice,Action;Indie,Anime;Action;Indie
265210,Viscera Cleanup Detail: Santa's Rampage,RuneStorm,Gore;Indie;Simulation,Simulation;Gore;Indie
265240,Crazy Machines: Golden Gears,FAKT Software Gmbh,Casual;Strategy,Casual;Strategy;Puzzle
265300,Lords Of The Fallen,CI Games;Deck 13,Action;RPG,Souls-like;RPG;Action
265330,Gomo,Fishcow Studio,Adventure;Indie,Adventure;Indie;Point & Click
265380,Grimind,Paweł Mogiła,Action;Adventure;Indie,Indie;Platformer;Adventure
265470,Even the Ocean,Sean Han Tani;Marina Kittaka,Action;Adventure;Indie;RPG,Indie;Adventure;RPG
265550,Dead Rising 3 Apocalypse Edition,Capcom Game Studio Vancouver,Action,Zombies;Action;Open World
265590,The Red Solstice,Ironward,Action;Indie;RPG;Strategy,Action;RPG;Co-op
265610,Epic Battle Fantasy 4,Matt Roszak,Adventure;RPG,RPG;Turn-Based;Adventure
265630,Fistful of Frags,Fistful of Frags Team,Action;Free to Play;Indie,Free to Play;Multiplayer;FPS
265670,Imagine Me,KinifiGames LLC,Adventure;Indie,Indie;Adventure;Platformer
265690,NaissanceE,Limasse Five,Adventure;Indie,Exploration;Indie;Adventure
265730,Frane: Dragons' Odyssey,ExeCreate Inc.,Action;Adventure;RPG,RPG;Action;Adventure
265750,Secret Ponchos,Switchblade Monkeys Entertainment,Action;Indie,Western;Action;Indie
265770,Cannons Lasers Rockets,Net Games Laboratory,Action;Free to Play;Indie;Massively Multiplayer,Free to Play;Space;Action
265790,Residue: Final Cut,The Working Parts,Adventure;Indie,Adventure;Indie;Platformer
265810,The Sandbox,PIXOWL INC.,Casual;Indie;Simulation;Strategy,Sandbox;Simulation;Indie
265830,Monochroma,Nowhere Studios,Action;Adventure;Indie,Indie;Adventure;Puzzle
265870,Alpha Kimori 1,Sherman3D,Adventure;Casual;Indie;RPG;Strategy,RPG;Anime;RPGMaker
265890,Hexcells,Matthew Brown,Casual;Indie;Strategy,Puzzle;Indie;Casual
265930,Goat Simulator,Coffee Stain Studios,Casual;Indie;Simulation,Simulation;Funny;Comedy
265950,Ether One,White Paper Games,Adventure;Indie,Adventure;Indie;First-Person
265970,Worlds of Magic,Wastelands Interactive,RPG;Strategy,Strategy;RPG;Turn-Based
265990,Rogue's Tale,Epixx.org,Indie;RPG,Rogue-like;RPG;Indie
266010,LYNE,Thomas Bowker,Casual;Indie,Puzzle;Indie;Casual
266030,DRAKERZ-Confrontation,Peoleo Entertainment,Free to Play;Indie;Strategy,Free to Play;Strategy;Card Game
266050,Into the Dark: Ultimate Trash Edition,Homegrown Games,Action;Adventure;Indie,Indie;Action;Adventure
266090,Starlite: Astronaut Rescue - Developed in Collaboration with NASA,Project Whitecard Studios Inc.,Adventure;RPG;Simulation,Adventure;RPG;Simulation
266110,Tower of Guns,Terrible Posture Games,Action;Indie,FPS;Rogue-like;Indie
266130,Breach & Clear,Mighty Rabbit Studios;Gun.,Action;RPG;Simulation;Strategy,Strategy;Tactical;Turn-Based Strategy
266150,Lost Saga NA,IO Entertainment,Action;Casual;Free to Play,Free to Play;Anime;Action
266170,Windforge,Snowed In Studios,Action;Indie;RPG,Indie;RPG;Sandbox
266190,Astral Terra,Tethys Interactive LLC,Action;Adventure;Indie;RPG;Early Access,Early Access;Open World;Survival
266210,One Way Heroics,Smoking WOLF,Indie;RPG,RPG;Rogue-like;Indie
266230,Last Dream,White Giant RPG Studios,Indie;RPG,RPG;Indie;RPGMaker
266250,Procyon,Deadly Red Cube,Action;Indie,Indie;Action;Shoot 'Em Up
266270,Gridiron Solitaire,Bill and Eli Productions,Casual;Sports,Sports;Casual;Card Game
266290,Helicopter Simulator 2014: Search and Rescue,VipaGames,Simulation,Simulation;Flight;Great Soundtrack
266310,GameGuru,The Game Creators,Animation & Modeling;Design & Illustration;Education;Software Training;Utilities;Game Development,Game Development;Software;Design & Illustration
266330,Ethan: Meteor Hunter,Seaven Studio,Action;Indie,Indie;Platformer;Puzzle
266370,Calibre 10 Racing,Bongfish GmbH,Action;Racing;Early Access,Early Access;Racing;Action
266390,Farm for your Life,Hammer Labs,Casual;Indie;Simulation;Strategy,Simulation;Casual;Strategy
266410,iRacing,iRacing.com Motorsport Simulations;iRacing,Massively Multiplayer;Racing;Simulation;Sports,Racing;Simulation;Sports
266430,Anarchy Arcade,Elijah Newman-Gomez,Casual;Free to Play;Indie;Early Access,Early Access;Free to Play;Sandbox
266490,Lili: Child of Geos - Complete Edition,"BitMonster, Inc.",Adventure;Indie;RPG,Adventure;Female Protagonist;Indie
266510,Hand of Fate,Defiant Development,Action;Indie;RPG,Card Game;RPG;Action
266840,Age of Mythology: Extended Edition,SkyBox Labs;Ensemble Studios,Simulation;Strategy,Strategy;RTS;Mythology
266980,The Labyrinth of Time,Terra Nova Development,Adventure,Adventure;Point & Click;First-Person
267060,Gravity Badgers,Wales Interactive,Casual;Indie,Casual;Indie;Puzzle
267130,Star Swarm Stress Test,Oxide Games,Utilities,Utilities;Benchmark
267220,Line Of Defense Tactics - Tactical Advantage,3000AD,Action;Indie;RPG;Strategy,Strategy;Indie;RPG
267340,Beware Planet Earth,Lightmare Studio,Casual;Indie;Strategy,Tower Defense;Strategy;Indie
267360,MURI,Ludosity;Remar Games,Action,Action;Platformer;Retro
267490,Batman: Arkham Origins,Armature Studio,Action;Adventure,Action;Batman;Adventure
267530,The LEGO Movie - Videogame,TT Fusion;Traveller's Tales;Feral Interactive (Mac),Action;Adventure,LEGO;Adventure;Action
267600,Airport Simulator 2014,United Independent Entertainment GmbH,Simulation,Simulation;Management;Singleplayer
267610,Woodcutter Simulator 2013,United Independent Entertainment GmbH,Simulation,Simulation
267670,Realms of Arkania 1 - Blade of Destiny Classic,attic Entertainment Software GmbH,RPG,RPG;Classic;Fantasy
267730,Ground Pounders,Kerberos Productions Inc.,Indie;Strategy,Strategy;Indie;Turn-Based Strategy
267900,Guilty Gear Isuka,Arc System Works,Action,Fighting;Anime;2D Fighter
267920,Gun Metal,Rage Software,Action,Action;Mechs;Robots
267940,Glacier 3: The Meltdown,Team 6 Studios,Action;Racing,Racing;Action
267960,Hyper Fighters,Team 6 Studios,Action,Action;On-Rails Shooter;Shooter
267980,Hostile Waters: Antaeus Rising,Rage Software,Strategy,Strategy;Action;Sci-fi
268050,The Evil Within,Tango Gameworks,Action,Horror;Survival Horror;Psychological Horror
268130,Heat Signature,Suspicious Developments,Action;Adventure;Indie;Strategy,Indie;Space;Action
268200,Antisquad,InsGames,Action;Adventure;Strategy,Strategy;Turn-Based;Action
268220,Meltdown,Phenomenon Games,Action;Indie,Action;Indie;Arcade
268240,Mechanic Escape,Slak Games,Action;Adventure;Indie,Indie;Action;Adventure
268260,Let's Sing,Voxler Games,Casual;Indie,Music;Casual;Indie
268320,Grapple,Tuesday Society,Indie,Indie;3D Platformer;Puzzle-Platformer
268340,High Strangeness,Barnyard Intelligence Games;Crystal Labs,Action;Adventure;Indie;RPG,RPG;Indie;Action
268360,Krautscape,Mario von Rickenbach;Playables,Indie;Racing,Racing;Indie;Multiplayer
268400,Panzer Corps,Flashback Games;The Lordz Games Studio,Strategy,Strategy;World War II;Turn-Based Strategy
268420,Aura Kingdom,X-Legend,Adventure;Casual;Free to Play;Massively Multiplayer;RPG,Anime;Free to Play;MMORPG
268500,XCOM 2,Firaxis Games;Feral Interactive (Mac);Feral Interactive (Linux),Strategy,Strategy;Turn-Based;Tactical
268520,Orc Attack: Flatulent Rebellion,Casual Brothers,Action;Adventure;Indie,Action;Adventure;Indie
268540,The Whispered World Special Edition,Daedalic Entertainment,Adventure;Indie,Adventure;Point & Click;Indie
268650,From the Depths,Brilliant Skies Ltd.,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access,Early Access;Sandbox;Building
268670,The Memory of Eldurim,Liminal Games,Action;Adventure;Indie;RPG;Early Access,Early Access;RPG;Action
268750,Magicite,SmashGames,Action;Adventure;Indie;RPG,Indie;RPG;Rogue-like
268770,Treasure Adventure World,Robit Games,Adventure;Indie,Adventure;Indie;Platformer
268810,Paranormal State: Poison Spring,Teyon,Adventure;Casual;Indie,Casual;Hidden Object;Adventure
268850,EVGA Precision XOC,EVGA,Utilities,Utilities;Software;Free to Play
268870,Satellite Reign,5 Lives Studios,Action;Indie;Strategy,Cyberpunk;Strategy;Sci-fi
268890,Masters of the World - Geopolitical Simulator 3,Eversim,Simulation,Simulation;Strategy;Politics
268910,Cuphead,Studio MDHR Entertainment Inc.,Action;Indie,Difficult;Cartoon;Platformer
268930,Malevolence: The Sword of Ahkranox,Visual Outbreak,Adventure;Indie;RPG,RPG;Indie;Adventure
268970,You Are Not The Hero,ToMorning Productions,Adventure;Indie;RPG;Early Access,Early Access;RPG;Adventure
268990,The Dishwasher: Vampire Smile,Ska Studios,Action;Indie,Action;Indie;Hack and Slash
269010,Science Girls,Spiky Caterpillar,Indie;RPG,Anime;RPG;Indie
269030,The Yawhg,Damian Sommer;Emily Carroll,Indie;RPG,Choose Your Own Adventure;Indie;Local Co-Op
269050,Year Walk,Simogo,Adventure;Indie,Horror;Indie;Adventure
269110,Super Motherload,XGen Studios,Adventure;Casual;Indie;RPG,Indie;Mining;Local Co-Op
269150,Luxuria Superbia,Tale of Tales,Action;Casual;Indie;Simulation,Indie;Casual;Simulation
269170,Sports Bar VR,Cherry Pop Games;Perilous Orbit,Casual;Indie;Simulation;Sports;Strategy,VR;Sports;Simulation
269190,Edge Of Eternity,Midgar Studio,RPG;Early Access,Early Access;RPG;JRPG
269210,Hero Siege,Elias Viglione;Jussi Kukkonen,Action;Adventure;Indie;Massively Multiplayer;RPG,RPG;Rogue-like;Indie
269230,Aces Wild: Manic Brawling Action!,Culture Attack Studio;Tyler Doak,Action;Indie,Action;Indie;Beat 'em up
269250,WORLD END ECONOMiCA episode.01,Spicy Tails,Indie,Visual Novel;Anime;Indie
269270,LOVE,Fred Wood,Action;Indie,Platformer;Indie;Pixel Graphics
269290,liteCam Game: 100 FPS Game Capture,Rsupport Inc.,Utilities;Video Production,Software;Video Production;Utilities
269310,Infectonator: Survivors,Toge Productions,Action;Adventure;Indie;RPG;Simulation;Strategy,Strategy;Zombies;Indie
269330,Chronology,Bedtime Digital Games,Adventure;Indie,Adventure;Indie;Platformer
269350,Montas,Organic Humans,Adventure;Indie;Early Access,Early Access;Horror;Adventure
269370,Reaper - Tale of a Pale Swordsman,Hexage,Action;Indie;RPG,Action;Indie;RPG
269430,Burning Cars,Polynetix Studio,Racing,Racing
269470,MorphVOX Pro - Voice Changer,Screaming Bee,Audio Production;Utilities,Audio Production;Utilities;Software
269490,Bardbarian,TreeFortress Games,Action;Adventure;Casual;Indie;RPG;Strategy,Indie;Strategy;Tower Defense
269530,Voice of Pripyat,Slav Pankratov,Action;Indie;Massively Multiplayer;Early Access,Early Access;Shooter;Action
269570,GTGD S1: More Than a Gamer,GTGD,Education;Software Training,Education;Software Training;Game Development
269590,Claustrophobia: The Downward Struggle,The Indie Forge,Indie;RPG;Strategy;Early Access,Early Access;RPG;Strategy
269610,Arcane Worlds,Ranmantaru Games,Action;Adventure;Early Access;Indie;Strategy,Early Access;Indie;Adventure
269630,A Mass of Dead,Dev Arc,Action;Indie,Indie;Action;Zombies
269650,Dex,Dreadlocks Ltd.,Action;Adventure;Indie;RPG,Cyberpunk;RPG;2D
269670,BADLAND: Game of the Year Edition,Frogmind,Action;Adventure;Indie,Adventure;Indie;Action
269690,RymdResa,Morgondag,Adventure;Indie;RPG,Exploration;Sci-fi;Space
269710,Tumblestone,The Quantum Astrophysicists Guild,Action;Casual;Indie;Strategy,Indie;Casual;Action
269730,The Golf Club,HB Studios,Simulation;Sports,Sports;Golf;Simulation
269770,Secrets of Grindea,Pixel Ferrets,Action;Adventure;Indie;RPG;Early Access,Early Access;RPG;Adventure
269790,DreadOut,Digital Happiness,Adventure;Indie,Horror;Indie;Adventure
269810,Spate,Eric Provan - Ayyo Games,Action;Adventure;Indie,Indie;Platformer;Adventure
269890,AR-K,GATO STUDIO,Adventure;Indie,Adventure;Point & Click;Female Protagonist
269950,X-Plane 11,Laminar Research,Simulation,Simulation;Flight;Realistic
269990,Infinite Space III: Sea of Stars,Digital Eel,Adventure;Indie,Adventure;Indie;Space
270010,Time Rifters,Proton Studio Inc,Action;Casual;Indie,Action;Casual;Shooter
270030,Snow Horse,KinifiGames LLC,Action;Casual;Indie;Simulation;Sports,Action;Indie;Casual
270050,Quest of Dungeons,David Amador,Adventure;Indie;RPG,Rogue-like;RPG;Indie
270070,The Girl and the Robot,Flying Carpets Games,Action;Adventure;Indie;RPG,Adventure;Action;Indie
270090,//N.P.P.D. RUSH//- The milk of Ultraviolet,Rail Slave Games,Action;Indie,Indie;Bullet Hell;Retro
270110,Block Story,"MindBlocks Studio, LLC",Action;Adventure;Indie;RPG,RPG;Adventure;Sandbox
270130,The Gallery - Episode 1: Call of the Starseed,Cloudhead Games ltd.,Adventure;Casual;Indie,Adventure;Indie;VR
270150,RUNNING WITH RIFLES,Osumia Games,Action;Indie,Action;Tactical;Shooter
270170,Depression Quest,The Quinnspiracy;Patrick Lindsey;Isaac Schankler,Free to Play;Indie;RPG;Simulation,Short;Indie;Free to Play
270190,1HEART,Chicken in The Corn,Adventure;Casual;Indie,Adventure;Indie;Point & Click
270210,Melody's Escape,Icetesy SPRL,Indie,Music;Rhythm;Indie
270230,Prominence,Digital Media Workshop,Adventure;Casual;Indie,Adventure;Indie;Casual
270270,Frozen State,Flox Studios Ltd.,Action;Indie;RPG,Survival;RPG;Horror
270310,Dominique Pamplemousse,Squinkifer Productions,Adventure;Indie,Casual;Indie;Adventure
270330,Ku: Shroud of the Morrigan,bitSmith Games,Action;Adventure;Indie,Adventure;Indie;Action
270410,I Want To Be Human,Sinclair Strange,Violent;Gore;Action;Indie,Indie;Gore;Action
270430,Cypress Inheritance: The Beginning,"Cypress Inheritance, LLC",Action;Adventure;Indie;RPG,Adventure;Action;RPG
270450,Robot Roller-Derby Disco Dodgeball,Erik Asmussen,Action;Indie;Sports,Multiplayer;FPS;Fast-Paced
270490,The Forest of Doom (Standalone),Tin Man Games,Adventure;Indie;RPG,RPG;Adventure;Choose Your Own Adventure
270510,EPOCH,Uppercut Games Pty Ltd,Action;Indie,Action;Indie;Robots
270550,Yet Another Zombie Defense,Awesome Games Studio,Action;Casual;Indie;Strategy,Zombies;Survival;Multiplayer
270570,Reversion - The Escape (1st Chapter),3f Interactive,Adventure;Indie,Adventure;Point & Click;Indie
270590,Long Night,Trickster Face,Action;Adventure;Indie,Horror;Indie;Adventure
